Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK
Date,,,,,,
2021-12-30,2444.860107421875,3512.5,3562.5,3512.5,3550.0,34951600
2022-01-03,2453.560546875,3525.0,3562.5,3512.5,3550.0,30999600
2022-01-04,2497.0634765625,3587.5,3600.0,3525.0,3537.5,44541400
2022-01-05,2444.860107421875,3512.5,3587.5,3462.5,3575.0,98910200
2022-01-06,2444.860107421875,3512.5,3537.5,3475.0,3537.5,65651200
2022-01-07,2453.560546875,3525.0,3550.0,3512.5,3512.5,68452800
2022-01-10,2453.560546875,3525.0,3550.0,3525.0,3537.5,44378600
2022-01-11,2453.560546875,3525.0,3550.0,3500.0,3550.0,50367600
2022-01-12,2488.363037109375,3575.0,3575.0,3525.0,3525.0,34249200
2022-01-13,2479.66259765625,3562.5,3587.5,3550.0,3575.0,35763800
2022-01-14,2497.0634765625,3587.5,3612.5,3537.5,3537.5,43651400
2022-01-17,2505.76416015625,3600.0,3637.5,3575.0,3625.0,43188000
2022-01-18,2523.165283203125,3625.0,3625.0,3550.0,3587.5,64484800
2022-01-19,2444.860107421875,3512.5,3600.0,3500.0,3587.5,103093600
2022-01-20,2497.0634765625,3587.5,3587.5,3512.5,3550.0,53067000
2022-01-21,2540.566162109375,3650.0,3650.0,3562.5,3587.5,76806800
2022-01-24,2531.86572265625,3637.5,3637.5,3600.0,3637.5,44476800
2022-01-25,2514.46435546875,3612.5,3625.0,3575.0,3600.0,69268000
2022-01-26,2601.470458984375,3737.5,3737.5,3612.5,3650.0,140636400
2022-01-27,2627.572021484375,3775.0,3800.0,3700.0,3737.5,113618000
2022-01-28,2662.374267578125,3825.0,3825.0,3775.0,3812.5,121145200
2022-01-31,2601.470458984375,3737.5,3887.5,3725.0,3887.5,101700800
2022-02-02,2601.470458984375,3737.5,3762.5,3725.0,3762.5,68769000
2022-02-03,2601.470458984375,3737.5,3737.5,3675.0,3737.5,60204000
2022-02-04,2601.470458984375,3737.5,3762.5,3700.0,3725.0,36629400
2022-02-07,2610.1708984375,3750.0,3825.0,3737.5,3825.0,68867800
2022-02-08,2653.673828125,3812.5,3862.5,3775.0,3800.0,158581800
2022-02-09,2671.0751953125,3837.5,3862.5,3800.0,3850.0,107360800
2022-02-10,2688.47607421875,3862.5,3875.0,3825.0,3850.0,107679400
2022-02-11,2688.47607421875,3862.5,3887.5,3825.0,3887.5,81582600
2022-02-14,2714.577880859375,3900.0,3900.0,3812.5,3850.0,76263200
2022-02-15,2749.3798828125,3950.0,3950.0,3837.5,3900.0,67804400
2022-02-16,2731.978759765625,3925.0,3962.5,3875.0,3962.5,74785000
2022-02-17,2731.978759765625,3925.0,3937.5,3837.5,3937.5,103038800
2022-02-18,2731.978759765625,3925.0,3975.0,3875.0,3912.5,81303200
2022-02-21,2731.978759765625,3925.0,3962.5,3925.0,3925.0,31720800
2022-02-22,2740.679443359375,3937.5,3950.0,3887.5,3912.5,69476600
2022-02-23,2740.679443359375,3937.5,3975.0,3912.5,3962.5,85991000
2022-02-24,2679.775146484375,3850.0,3937.5,3825.0,3862.5,170297000
2022-02-25,2679.775146484375,3850.0,3875.0,3825.0,3862.5,163299800
2022-03-01,2662.374267578125,3825.0,3925.0,3825.0,3837.5,149532200
2022-03-02,2653.673828125,3812.5,3862.5,3775.0,3825.0,110824000
2022-03-04,2662.374267578125,3825.0,3862.5,3800.0,3850.0,104914600
2022-03-07,2627.572021484375,3775.0,3812.5,3750.0,3775.0,137667600
2022-03-08,2627.572021484375,3775.0,3850.0,3775.0,3812.5,104072200
2022-03-09,2653.673828125,3812.5,3862.5,3787.5,3787.5,115109200
2022-03-10,2671.0751953125,3837.5,3875.0,3800.0,3850.0,105803000
2022-03-11,2662.374267578125,3825.0,3862.5,3800.0,3862.5,122401600
2022-03-14,2697.176513671875,3875.0,3912.5,3812.5,3825.0,173513400
2022-03-15,2705.87744140625,3887.5,3937.5,3887.5,3900.0,146735400
2022-03-16,2766.781005859375,3975.0,4025.0,3900.0,3900.0,291909800
2022-03-17,2766.781005859375,3975.0,4050.0,3975.0,4000.0,235559000
2022-03-18,2758.080810546875,3962.5,4000.0,3937.5,3987.5,212233400
2022-03-21,2789.3046875,3825.0,3862.5,3800.0,3837.5,162364400
2022-03-22,2798.420166015625,3837.5,3875.0,3825.0,3850.0,112672400
2022-03-23,2834.881591796875,3887.5,3900.0,3825.0,3837.5,183894800
2022-03-24,2889.573974609375,3962.5,3962.5,3850.0,3850.0,210909800
2022-03-25,2862.227783203125,3925.0,3987.5,3887.5,3975.0,136083000
2022-03-28,2871.343017578125,3937.5,3950.0,3900.0,3937.5,95354400
2022-03-29,2889.573974609375,3962.5,4012.5,3937.5,3987.5,160112200
2022-03-30,2871.343017578125,3937.5,3987.5,3925.0,3975.0,82476000
2022-03-31,2880.458251953125,3950.0,3987.5,3925.0,3962.5,69174000
2022-04-01,2871.343017578125,3937.5,3950.0,3887.5,3950.0,62912400
2022-04-04,2853.1123046875,3912.5,3950.0,3887.5,3912.5,82013800
2022-04-05,2853.1123046875,3912.5,3937.5,3900.0,3900.0,82378200
